DATAFLOW,FREQ,REF_AREA,DATA_TYPE,PROF_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_PROF_STATUS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,SPECPRACT,2013-01-01,24.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF5,121,TPHYS,2013-01-01,34.39,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,ANEST,2013-01-01,1.83,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,MIDW,2013-01-01,1.99,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,MMG,2013-01-01,8.26,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,NURS,2013-01-01,43.88,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,PAEDIA,2013-01-01,2.89,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,PHARM,2013-01-01,13.74,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,SPECPRACT,2013-01-01,27.8,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF6,121,TPHYS,2013-01-01,38.63,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,ANEST,2013-01-01,2.07,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,MIDW,2013-01-01,2.37,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,MMG,2013-01-01,8.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,NURS,2013-01-01,44.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,PAEDIA,2013-01-01,3.14,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,PHARM,2013-01-01,10.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,SPECPRACT,2013-01-01,29.82,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITFG,121,TPHYS,2013-01-01,39.74,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,ANEST,2013-01-01,2.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,MIDW,2013-01-01,2.27,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,MMG,2013-01-01,8.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,NURS,2013-01-01,45.6,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,PAEDIA,2013-01-01,3.43,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,PHARM,2013-01-01,10.91,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,SPECPRACT,2013-01-01,33.57,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG,121,TPHYS,2013-01-01,43.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,ANEST,2013-01-01,2.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,MIDW,2013-01-01,2.03,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,MMG,2013-01-01,8.28,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,NURS,2013-01-01,45.25,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,PAEDIA,2013-01-01,3.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,PHARM,2013-01-01,10.04,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,SPECPRACT,2013-01-01,32.52,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG1,121,TPHYS,2013-01-01,42.83,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,ANEST,2013-01-01,2.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,MIDW,2013-01-01,3.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,MMG,2013-01-01,7.82,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,NURS,2013-01-01,46.66,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,PAEDIA,2013-01-01,3.5,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,PHARM,2013-01-01,13.59,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,SPECPRACT,2013-01-01,36.77,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITG2,121,TPHYS,2013-01-01,47.44,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,ANEST,2014-01-01,2.06,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,MIDW,2014-01-01,2.59,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,MMG,2014-01-01,7.45,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,NURS,2014-01-01,53.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,PAEDIA,2014-01-01,2.9,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,PHARM,2014-01-01,11.65,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,SPECPRACT,2014-01-01,30.24,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,IT,121,TPHYS,2014-01-01,39.11,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,ANEST,2014-01-01,1.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,MIDW,2014-01-01,2.51,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,MMG,2014-01-01,6.81,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,NURS,2014-01-01,53.79,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,PAEDIA,2014-01-01,2.61,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,PHARM,2014-01-01,11.71,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,SPECPRACT,2014-01-01,28.98,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC,121,TPHYS,2014-01-01,36.68,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,ANEST,2014-01-01,2.04,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,MIDW,2014-01-01,2.5,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,MMG,2014-01-01,7.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,NURS,2014-01-01,55.1,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,PAEDIA,2014-01-01,2.32,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,PHARM,2014-01-01,13.24,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,SPECPRACT,2014-01-01,27.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC1,121,TPHYS,2014-01-01,35.34,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,ANEST,2014-01-01,2.5,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,MIDW,2014-01-01,3.59,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,MMG,2014-01-01,7.34,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,NURS,2014-01-01,61.9,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,PAEDIA,2014-01-01,2.65,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,PHARM,2014-01-01,10.77,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,SPECPRACT,2014-01-01,28.41,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC2,121,TPHYS,2014-01-01,36.45,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,ANEST,2014-01-01,2.41,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,MIDW,2014-01-01,2.1,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,MMG,2014-01-01,7.69,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,NURS,2014-01-01,65.99,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,PAEDIA,2014-01-01,2.84,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,PHARM,2014-01-01,14.26,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,SPECPRACT,2014-01-01,35.39,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC3,121,TPHYS,2014-01-01,44.56,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,ANEST,2014-01-01,1.82,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,MIDW,2014-01-01,2.56,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,MMG,2014-01-01,6.51,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,NURS,2014-01-01,51.17,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,PAEDIA,2014-01-01,2.71,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,PHARM,2014-01-01,10.64,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,SPECPRACT,2014-01-01,28.77,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITC4,121,TPHYS,2014-01-01,36.02,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,ANEST,2014-01-01,1.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,MIDW,2014-01-01,2.6,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,MMG,2014-01-01,6.83,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,NURS,2014-01-01,57.13,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,PAEDIA,2014-01-01,2.65,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,PHARM,2014-01-01,12.07,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,SPECPRACT,2014-01-01,28.73,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITCD,121,TPHYS,2014-01-01,36.64,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,ANEST,2014-01-01,2.0,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,MIDW,2014-01-01,2.74,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,MMG,2014-01-01,6.85,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,NURS,2014-01-01,61.74,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,PAEDIA,2014-01-01,2.7,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,PHARM,2014-01-01,12.57,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,SPECPRACT,2014-01-01,28.38,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD,121,TPHYS,2014-01-01,36.58,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,ANEST,2014-01-01,1.8,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,MIDW,2014-01-01,3.48,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,MMG,2014-01-01,5.3,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,NURS,2014-01-01,74.05,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,PAEDIA,2014-01-01,2.46,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,PHARM,2014-01-01,7.57,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,SPECPRACT,2014-01-01,24.15,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD1,121,TPHYS,2014-01-01,30.0,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,ANEST,2014-01-01,3.07,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,MIDW,2014-01-01,4.06,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,MMG,2014-01-01,6.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,NURS,2014-01-01,69.92,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,PAEDIA,2014-01-01,2.47,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,PHARM,2014-01-01,10.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,SPECPRACT,2014-01-01,23.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD2,121,TPHYS,2014-01-01,32.54,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,ANEST,2014-01-01,1.76,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,MIDW,2014-01-01,2.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,MMG,2014-01-01,6.69,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,NURS,2014-01-01,59.4,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,PAEDIA,2014-01-01,2.45,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,PHARM,2014-01-01,11.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,SPECPRACT,2014-01-01,25.12,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD3,121,TPHYS,2014-01-01,32.91,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,ANEST,2014-01-01,2.55,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,MIDW,2014-01-01,3.0,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,MMG,2014-01-01,7.72,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,NURS,2014-01-01,64.69,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,PAEDIA,2014-01-01,2.58,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,PHARM,2014-01-01,12.68,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,SPECPRACT,2014-01-01,30.2,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD4,121,TPHYS,2014-01-01,39.04,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,ANEST,2014-01-01,2.01,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,MIDW,2014-01-01,3.03,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,MMG,2014-01-01,6.96,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,NURS,2014-01-01,61.09,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,PAEDIA,2014-01-01,3.08,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,PHARM,2014-01-01,14.93,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,SPECPRACT,2014-01-01,32.57,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITD5,121,TPHYS,2014-01-01,41.23,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,ANEST,2014-01-01,2.45,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,MIDW,2014-01-01,3.78,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,MMG,2014-01-01,6.14,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,NURS,2014-01-01,71.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,PAEDIA,2014-01-01,2.47,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,PHARM,2014-01-01,8.95,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,SPECPRACT,2014-01-01,23.77,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITDA,121,TPHYS,2014-01-01,31.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,ANEST,2014-01-01,2.23,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,MIDW,2014-01-01,2.79,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,MMG,2014-01-01,7.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,NURS,2014-01-01,54.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,PAEDIA,2014-01-01,3.13,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,PHARM,2014-01-01,11.46,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,SPECPRACT,2014-01-01,34.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE,121,TPHYS,2014-01-01,43.61,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,ANEST,2014-01-01,2.09,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,MIDW,2014-01-01,3.02,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,MMG,2014-01-01,7.38,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,NURS,2014-01-01,58.19,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,PAEDIA,2014-01-01,3.18,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,PHARM,2014-01-01,12.7,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,SPECPRACT,2014-01-01,33.15,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE1,121,TPHYS,2014-01-01,42.36,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,ANEST,2014-01-01,2.31,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,MIDW,2014-01-01,3.95,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,MMG,2014-01-01,8.36,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,NURS,2014-01-01,60.89,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,PAEDIA,2014-01-01,3.02,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,PHARM,2014-01-01,13.96,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,SPECPRACT,2014-01-01,33.22,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE2,121,TPHYS,2014-01-01,43.6,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,ANEST,2014-01-01,1.92,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,MIDW,2014-01-01,3.14,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,MMG,2014-01-01,7.49,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,NURS,2014-01-01,54.79,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,PAEDIA,2014-01-01,2.47,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,PHARM,2014-01-01,13.66,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,SPECPRACT,2014-01-01,26.98,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE3,121,TPHYS,2014-01-01,35.87,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,ANEST,2014-01-01,2.39,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,MIDW,2014-01-01,2.37,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,MMG,2014-01-01,8.36,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,NURS,2014-01-01,50.38,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,PAEDIA,2014-01-01,3.29,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,PHARM,2014-01-01,9.68,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,SPECPRACT,2014-01-01,36.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITE4,121,TPHYS,2014-01-01,46.52,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,ANEST,2014-01-01,1.97,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,MIDW,2014-01-01,2.49,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,MMG,2014-01-01,7.94,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,NURS,2014-01-01,46.7,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,PAEDIA,2014-01-01,2.98,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,PHARM,2014-01-01,11.23,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,SPECPRACT,2014-01-01,28.21,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF,121,TPHYS,2014-01-01,37.78,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,ANEST,2014-01-01,2.13,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,MIDW,2014-01-01,2.67,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,MMG,2014-01-01,8.28,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,NURS,2014-01-01,60.8,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,PAEDIA,2014-01-01,2.85,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,PHARM,2014-01-01,13.31,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,SPECPRACT,2014-01-01,30.73,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF1,121,TPHYS,2014-01-01,40.96,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,ANEST,2014-01-01,2.47,,,,,,,,,
IT1:43_973_DF_DCIS_PERS_SANIT_1(1.0),A,ITF2,121,MIDW,2014-01-01,4.23,,,,,,,,,
