"Regione","Regione_Cod","Provincia","Provincia_Cod","Comune_Cod","Comune","Cognome","Nome","Voti"
"PUGLIA",16,"FOGGIA","FOGGIA",340,"ORTA NOVA","LOBUONO","LUIGI",1602
"PUGLIA",16,"FOGGIA","FOGGIA",340,"ORTA NOVA","DONNO","ADA",11
"PUGLIA",16,"FOGGIA","FOGGIA",340,"ORTA NOVA","MANGANO","SABINO",3
"PUGLIA",16,"FOGGIA","FOGGIA",350,"PANNI","DECARO","ANTONIO",282
"PUGLIA",16,"FOGGIA","FOGGIA",350,"PANNI","LOBUONO","LUIGI",88
"PUGLIA",16,"FOGGIA","FOGGIA",350,"PANNI","DONNO","ADA",1
"PUGLIA",16,"FOGGIA","FOGGIA",350,"PANNI","MANGANO","SABINO",1
"PUGLIA",16,"FOGGIA","FOGGIA",360,"PESCHICI","DECARO","ANTONIO",1021
"PUGLIA",16,"FOGGIA","FOGGIA",360,"PESCHICI","LOBUONO","LUIGI",640
"PUGLIA",16,"FOGGIA","FOGGIA",360,"PESCHICI","MANGANO","SABINO",2
"PUGLIA",16,"FOGGIA","FOGGIA",360,"PESCHICI","DONNO","ADA",1
"PUGLIA",16,"FOGGIA","FOGGIA",370,"PIETRAMONTECORVINO","DECARO","ANTONIO",654
"PUGLIA",16,"FOGGIA","FOGGIA",370,"PIETRAMONTECORVINO","LOBUONO","LUIGI",328
"PUGLIA",16,"FOGGIA","FOGGIA",370,"PIETRAMONTECORVINO","DONNO","ADA",5
"PUGLIA",16,"FOGGIA","FOGGIA",370,"PIETRAMONTECORVINO","MANGANO","SABINO",0
"PUGLIA",16,"FOGGIA","FOGGIA",380,"POGGIO IMPERIALE","DECARO","ANTONIO",390
"PUGLIA",16,"FOGGIA","FOGGIA",380,"POGGIO IMPERIALE","LOBUONO","LUIGI",332
"PUGLIA",16,"FOGGIA","FOGGIA",380,"POGGIO IMPERIALE","DONNO","ADA",0
"PUGLIA",16,"FOGGIA","FOGGIA",380,"POGGIO IMPERIALE","MANGANO","SABINO",0
"PUGLIA",16,"FOGGIA","FOGGIA",390,"RIGNANO GARGANICO","DECARO","ANTONIO",649
"PUGLIA",16,"FOGGIA","FOGGIA",390,"RIGNANO GARGANICO","LOBUONO","LUIGI",165
"PUGLIA",16,"FOGGIA","FOGGIA",390,"RIGNANO GARGANICO","DONNO","ADA",4
"PUGLIA",16,"FOGGIA","FOGGIA",390,"RIGNANO GARGANICO","MANGANO","SABINO",1
"PUGLIA",16,"FOGGIA","FOGGIA",400,"ROCCHETTA SANT'ANTONIO","LOBUONO","LUIGI",481
"PUGLIA",16,"FOGGIA","FOGGIA",400,"ROCCHETTA SANT'ANTONIO","DECARO","ANTONIO",328
"PUGLIA",16,"FOGGIA","FOGGIA",400,"ROCCHETTA SANT'ANTONIO","DONNO","ADA",4
"PUGLIA",16,"FOGGIA","FOGGIA",400,"ROCCHETTA SANT'ANTONIO","MANGANO","SABINO",1
"PUGLIA",16,"FOGGIA","FOGGIA",410,"RODI GARGANICO","DECARO","ANTONIO",831
"PUGLIA",16,"FOGGIA","FOGGIA",410,"RODI GARGANICO","LOBUONO","LUIGI",337
"PUGLIA",16,"FOGGIA","FOGGIA",410,"RODI GARGANICO","DONNO","ADA",9
"PUGLIA",16,"FOGGIA","FOGGIA",410,"RODI GARGANICO","MANGANO","SABINO",2
"PUGLIA",16,"FOGGIA","FOGGIA",420,"ROSETO VALFORTORE","DECARO","ANTONIO",199
"PUGLIA",16,"FOGGIA","FOGGIA",420,"ROSETO VALFORTORE","LOBUONO","LUIGI",99
"PUGLIA",16,"FOGGIA","FOGGIA",420,"ROSETO VALFORTORE","DONNO","ADA",1
"PUGLIA",16,"FOGGIA","FOGGIA",420,"ROSETO VALFORTORE","MANGANO","SABINO",0
"PUGLIA",16,"FOGGIA","FOGGIA",440,"SAN GIOVANNI ROTONDO","DECARO","ANTONIO",8120
"PUGLIA",16,"FOGGIA","FOGGIA",440,"SAN GIOVANNI ROTONDO","LOBUONO","LUIGI",1779
"PUGLIA",16,"FOGGIA","FOGGIA",440,"SAN GIOVANNI ROTONDO","DONNO","ADA",59
"PUGLIA",16,"FOGGIA","FOGGIA",440,"SAN GIOVANNI ROTONDO","MANGANO","SABINO",29
"PUGLIA",16,"FOGGIA","FOGGIA",450,"SAN MARCO IN LAMIS","DECARO","ANTONIO",4386
"PUGLIA",16,"FOGGIA","FOGGIA",450,"SAN MARCO IN LAMIS","LOBUONO","LUIGI",1718
"PUGLIA",16,"FOGGIA","FOGGIA",450,"SAN MARCO IN LAMIS","DONNO","ADA",18
"PUGLIA",16,"FOGGIA","FOGGIA",450,"SAN MARCO IN LAMIS","MANGANO","SABINO",10
"PUGLIA",16,"FOGGIA","FOGGIA",460,"SAN MARCO LA CATOLA","DECARO","ANTONIO",251
"PUGLIA",16,"FOGGIA","FOGGIA",460,"SAN MARCO LA CATOLA","LOBUONO","LUIGI",71
"PUGLIA",16,"FOGGIA","FOGGIA",460,"SAN MARCO LA CATOLA","DONNO","ADA",2
"PUGLIA",16,"FOGGIA","FOGGIA",460,"SAN MARCO LA CATOLA","MANGANO","SABINO",0
"PUGLIA",16,"FOGGIA","FOGGIA",470,"SAN NICANDRO GARGANICO","DECARO","ANTONIO",3308
"PUGLIA",16,"FOGGIA","FOGGIA",470,"SAN NICANDRO GARGANICO","LOBUONO","LUIGI",1302
"PUGLIA",16,"FOGGIA","FOGGIA",470,"SAN NICANDRO GARGANICO","DONNO","ADA",9
"PUGLIA",16,"FOGGIA","FOGGIA",470,"SAN NICANDRO GARGANICO","MANGANO","SABINO",3
"PUGLIA",16,"FOGGIA","FOGGIA",480,"SAN PAOLO DI CIVITATE","DECARO","ANTONIO",1340
"PUGLIA",16,"FOGGIA","FOGGIA",480,"SAN PAOLO DI CIVITATE","LOBUONO","LUIGI",449
"PUGLIA",16,"FOGGIA","FOGGIA",480,"SAN PAOLO DI CIVITATE","DONNO","ADA",8
"PUGLIA",16,"FOGGIA","FOGGIA",480,"SAN PAOLO DI CIVITATE","MANGANO","SABINO",6
"PUGLIA",16,"FOGGIA","FOGGIA",490,"SAN SEVERO","DECARO","ANTONIO",10098
"PUGLIA",16,"FOGGIA","FOGGIA",490,"SAN SEVERO","LOBUONO","LUIGI",3941
"PUGLIA",16,"FOGGIA","FOGGIA",490,"SAN SEVERO","DONNO","ADA",55
"PUGLIA",16,"FOGGIA","FOGGIA",490,"SAN SEVERO","MANGANO","SABINO",18
"PUGLIA",16,"FOGGIA","FOGGIA",500,"SANT'AGATA DI PUGLIA","LOBUONO","LUIGI",337
"PUGLIA",16,"FOGGIA","FOGGIA",500,"SANT'AGATA DI PUGLIA","DECARO","ANTONIO",296
"PUGLIA",16,"FOGGIA","FOGGIA",500,"SANT'AGATA DI PUGLIA","MANGANO","SABINO",3
"PUGLIA",16,"FOGGIA","FOGGIA",500,"SANT'AGATA DI PUGLIA","DONNO","ADA",2
"PUGLIA",16,"FOGGIA","FOGGIA",510,"SERRACAPRIOLA","DECARO","ANTONIO",537
"PUGLIA",16,"FOGGIA","FOGGIA",510,"SERRACAPRIOLA","LOBUONO","LUIGI",473
"PUGLIA",16,"FOGGIA","FOGGIA",510,"SERRACAPRIOLA","DONNO","ADA",5
"PUGLIA",16,"FOGGIA","FOGGIA",510,"SERRACAPRIOLA","MANGANO","SABINO",1
"PUGLIA",16,"FOGGIA","FOGGIA",520,"STORNARA","DECARO","ANTONIO",1246
"PUGLIA",16,"FOGGIA","FOGGIA",520,"STORNARA","LOBUONO","LUIGI",832
"PUGLIA",16,"FOGGIA","FOGGIA",520,"STORNARA","DONNO","ADA",1
"PUGLIA",16,"FOGGIA","FOGGIA",520,"STORNARA","MANGANO","SABINO",0
"PUGLIA",16,"FOGGIA","FOGGIA",530,"STORNARELLA","DECARO","ANTONIO",962
"PUGLIA",16,"FOGGIA","FOGGIA",530,"STORNARELLA","LOBUONO","LUIGI",830
"PUGLIA",16,"FOGGIA","FOGGIA",530,"STORNARELLA","DONNO","ADA",2
"PUGLIA",16,"FOGGIA","FOGGIA",530,"STORNARELLA","MANGANO","SABINO",1
"PUGLIA",16,"FOGGIA","FOGGIA",540,"TORREMAGGIORE","DECARO","ANTONIO",4432
"PUGLIA",16,"FOGGIA","FOGGIA",540,"TORREMAGGIORE","LOBUONO","LUIGI",1376
"PUGLIA",16,"FOGGIA","FOGGIA",540,"TORREMAGGIORE","DONNO","ADA",15
"PUGLIA",16,"FOGGIA","FOGGIA",540,"TORREMAGGIORE","MANGANO","SABINO",6
"PUGLIA",16,"FOGGIA","FOGGIA",560,"TROIA","DECARO","ANTONIO",2128
"PUGLIA",16,"FOGGIA","FOGGIA",560,"TROIA","LOBUONO","LUIGI",653
"PUGLIA",16,"FOGGIA","FOGGIA",560,"TROIA","DONNO","ADA",22
"PUGLIA",16,"FOGGIA","FOGGIA",560,"TROIA","MANGANO","SABINO",4
"PUGLIA",16,"FOGGIA","FOGGIA",570,"VICO DEL GARGANO","DECARO","ANTONIO",1384
"PUGLIA",16,"FOGGIA","FOGGIA",570,"VICO DEL GARGANO","LOBUONO","LUIGI",814
"PUGLIA",16,"FOGGIA","FOGGIA",570,"VICO DEL GARGANO","DONNO","ADA",7
"PUGLIA",16,"FOGGIA","FOGGIA",570,"VICO DEL GARGANO","MANGANO","SABINO",4
"PUGLIA",16,"FOGGIA","FOGGIA",580,"VIESTE","DECARO","ANTONIO",4398
"PUGLIA",16,"FOGGIA","FOGGIA",580,"VIESTE","LOBUONO","LUIGI",924
"PUGLIA",16,"FOGGIA","FOGGIA",580,"VIESTE","DONNO","ADA",12
"PUGLIA",16,"FOGGIA","FOGGIA",580,"VIESTE","MANGANO","SABINO",6
"PUGLIA",16,"FOGGIA","FOGGIA",590,"VOLTURARA APPULA","DECARO","ANTONIO",139
"PUGLIA",16,"FOGGIA","FOGGIA",590,"VOLTURARA APPULA","LOBUONO","LUIGI",17
"PUGLIA",16,"FOGGIA","FOGGIA",590,"VOLTURARA APPULA","DONNO","ADA",1
"PUGLIA",16,"FOGGIA","FOGGIA",590,"VOLTURARA APPULA","MANGANO","SABINO",1
"PUGLIA",16,"FOGGIA","FOGGIA",600,"VOLTURINO","DECARO","ANTONIO",479
"PUGLIA",16,"FOGGIA","FOGGIA",600,"VOLTURINO","LOBUONO","LUIGI",137
"PUGLIA",16,"FOGGIA","FOGGIA",600,"VOLTURINO","DONNO","ADA",5
"PUGLIA",16,"FOGGIA","FOGGIA",600,"VOLTURINO","MANGANO","SABINO",2
"PUGLIA",16,"FOGGIA","FOGGIA",601,"ZAPPONETA","DECARO","ANTONIO",645
"PUGLIA",16,"FOGGIA","FOGGIA",601,"ZAPPONETA","LOBUONO","LUIGI",566
"PUGLIA",16,"FOGGIA","FOGGIA",601,"ZAPPONETA","DONNO","ADA",4
"PUGLIA",16,"FOGGIA","FOGGIA",601,"ZAPPONETA","MANGANO","SABINO",1
"PUGLIA",16,"LECCE","LECCE",20,"ALESSANO","LOBUONO","LUIGI",1363
"PUGLIA",16,"LECCE","LECCE",20,"ALESSANO","DECARO","ANTONIO",1333
"PUGLIA",16,"LECCE","LECCE",20,"ALESSANO","DONNO","ADA",23
"PUGLIA",16,"LECCE","LECCE",20,"ALESSANO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",30,"ALEZIO","DECARO","ANTONIO",1269
"PUGLIA",16,"LECCE","LECCE",30,"ALEZIO","LOBUONO","LUIGI",843
"PUGLIA",16,"LECCE","LECCE",30,"ALEZIO","DONNO","ADA",23
"PUGLIA",16,"LECCE","LECCE",30,"ALEZIO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",40,"ALLISTE","DECARO","ANTONIO",1302
"PUGLIA",16,"LECCE","LECCE",40,"ALLISTE","LOBUONO","LUIGI",931
"PUGLIA",16,"LECCE","LECCE",40,"ALLISTE","DONNO","ADA",12
"PUGLIA",16,"LECCE","LECCE",40,"ALLISTE","MANGANO","SABINO",2
"PUGLIA",16,"LECCE","LECCE",50,"ANDRANO","DECARO","ANTONIO",1388
"PUGLIA",16,"LECCE","LECCE",50,"ANDRANO","LOBUONO","LUIGI",745
"PUGLIA",16,"LECCE","LECCE",50,"ANDRANO","MANGANO","SABINO",23
"PUGLIA",16,"LECCE","LECCE",50,"ANDRANO","DONNO","ADA",14
"PUGLIA",16,"LECCE","LECCE",60,"ARADEO","DECARO","ANTONIO",2282
"PUGLIA",16,"LECCE","LECCE",60,"ARADEO","LOBUONO","LUIGI",1120
"PUGLIA",16,"LECCE","LECCE",60,"ARADEO","DONNO","ADA",21
"PUGLIA",16,"LECCE","LECCE",60,"ARADEO","MANGANO","SABINO",4
"PUGLIA",16,"LECCE","LECCE",70,"ARNESANO","DECARO","ANTONIO",831
"PUGLIA",16,"LECCE","LECCE",70,"ARNESANO","LOBUONO","LUIGI",744
"PUGLIA",16,"LECCE","LECCE",70,"ARNESANO","DONNO","ADA",16
"PUGLIA",16,"LECCE","LECCE",70,"ARNESANO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",80,"BAGNOLO DEL SALENTO","LOBUONO","LUIGI",491
"PUGLIA",16,"LECCE","LECCE",80,"BAGNOLO DEL SALENTO","DECARO","ANTONIO",326
"PUGLIA",16,"LECCE","LECCE",80,"BAGNOLO DEL SALENTO","DONNO","ADA",5
"PUGLIA",16,"LECCE","LECCE",80,"BAGNOLO DEL SALENTO","MANGANO","SABINO",0
"PUGLIA",16,"LECCE","LECCE",81,"BOTRUGNO","DECARO","ANTONIO",664
"PUGLIA",16,"LECCE","LECCE",81,"BOTRUGNO","LOBUONO","LUIGI",537
"PUGLIA",16,"LECCE","LECCE",81,"BOTRUGNO","DONNO","ADA",5
"PUGLIA",16,"LECCE","LECCE",81,"BOTRUGNO","MANGANO","SABINO",4
"PUGLIA",16,"LECCE","LECCE",90,"CALIMERA","DECARO","ANTONIO",1715
"PUGLIA",16,"LECCE","LECCE",90,"CALIMERA","LOBUONO","LUIGI",1685
"PUGLIA",16,"LECCE","LECCE",90,"CALIMERA","DONNO","ADA",43
"PUGLIA",16,"LECCE","LECCE",90,"CALIMERA","MANGANO","SABINO",6
"PUGLIA",16,"LECCE","LECCE",100,"CAMPI SALENTINA","DECARO","ANTONIO",2684
"PUGLIA",16,"LECCE","LECCE",100,"CAMPI SALENTINA","LOBUONO","LUIGI",1720
"PUGLIA",16,"LECCE","LECCE",100,"CAMPI SALENTINA","DONNO","ADA",22
"PUGLIA",16,"LECCE","LECCE",100,"CAMPI SALENTINA","MANGANO","SABINO",8
"PUGLIA",16,"LECCE","LECCE",110,"CANNOLE","LOBUONO","LUIGI",544
"PUGLIA",16,"LECCE","LECCE",110,"CANNOLE","DECARO","ANTONIO",277
"PUGLIA",16,"LECCE","LECCE",110,"CANNOLE","DONNO","ADA",3
"PUGLIA",16,"LECCE","LECCE",110,"CANNOLE","MANGANO","SABINO",0
"PUGLIA",16,"LECCE","LECCE",120,"CAPRARICA DI LECCE","DECARO","ANTONIO",932
"PUGLIA",16,"LECCE","LECCE",120,"CAPRARICA DI LECCE","LOBUONO","LUIGI",316
"PUGLIA",16,"LECCE","LECCE",120,"CAPRARICA DI LECCE","DONNO","ADA",12
"PUGLIA",16,"LECCE","LECCE",120,"CAPRARICA DI LECCE","MANGANO","SABINO",2
"PUGLIA",16,"LECCE","LECCE",130,"CARMIANO","LOBUONO","LUIGI",2926
"PUGLIA",16,"LECCE","LECCE",130,"CARMIANO","DECARO","ANTONIO",2438
"PUGLIA",16,"LECCE","LECCE",130,"CARMIANO","DONNO","ADA",21
"PUGLIA",16,"LECCE","LECCE",130,"CARMIANO","MANGANO","SABINO",9
"PUGLIA",16,"LECCE","LECCE",140,"CARPIGNANO SALENTINO","DECARO","ANTONIO",934
"PUGLIA",16,"LECCE","LECCE",140,"CARPIGNANO SALENTINO","LOBUONO","LUIGI",594
"PUGLIA",16,"LECCE","LECCE",140,"CARPIGNANO SALENTINO","DONNO","ADA",26
"PUGLIA",16,"LECCE","LECCE",140,"CARPIGNANO SALENTINO","MANGANO","SABINO",4
"PUGLIA",16,"LECCE","LECCE",150,"CASARANO","DECARO","ANTONIO",3635
"PUGLIA",16,"LECCE","LECCE",150,"CASARANO","LOBUONO","LUIGI",3486
"PUGLIA",16,"LECCE","LECCE",150,"CASARANO","DONNO","ADA",83
"PUGLIA",16,"LECCE","LECCE",150,"CASARANO","MANGANO","SABINO",8
"PUGLIA",16,"LECCE","LECCE",160,"CASTRI DI LECCE","LOBUONO","LUIGI",660
"PUGLIA",16,"LECCE","LECCE",160,"CASTRI DI LECCE","DECARO","ANTONIO",612
"PUGLIA",16,"LECCE","LECCE",160,"CASTRI DI LECCE","DONNO","ADA",15
"PUGLIA",16,"LECCE","LECCE",160,"CASTRI DI LECCE","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",170,"CASTRIGNANO DE' GRECI","DECARO","ANTONIO",933
"PUGLIA",16,"LECCE","LECCE",170,"CASTRIGNANO DE' GRECI","LOBUONO","LUIGI",622
"PUGLIA",16,"LECCE","LECCE",170,"CASTRIGNANO DE' GRECI","DONNO","ADA",4
"PUGLIA",16,"LECCE","LECCE",170,"CASTRIGNANO DE' GRECI","MANGANO","SABINO",1
"PUGLIA",16,"LECCE","LECCE",180,"CASTRIGNANO DEL CAPO","LOBUONO","LUIGI",1105
"PUGLIA",16,"LECCE","LECCE",180,"CASTRIGNANO DEL CAPO","DECARO","ANTONIO",911
"PUGLIA",16,"LECCE","LECCE",180,"CASTRIGNANO DEL CAPO","DONNO","ADA",11
"PUGLIA",16,"LECCE","LECCE",180,"CASTRIGNANO DEL CAPO","MANGANO","SABINO",2
"PUGLIA",16,"LECCE","LECCE",181,"CASTRO","DECARO","ANTONIO",588
"PUGLIA",16,"LECCE","LECCE",181,"CASTRO","LOBUONO","LUIGI",515
"PUGLIA",16,"LECCE","LECCE",181,"CASTRO","MANGANO","SABINO",17
"PUGLIA",16,"LECCE","LECCE",181,"CASTRO","DONNO","ADA",6
"PUGLIA",16,"LECCE","LECCE",190,"CAVALLINO","DECARO","ANTONIO",3068
"PUGLIA",16,"LECCE","LECCE",190,"CAVALLINO","LOBUONO","LUIGI",2278
"PUGLIA",16,"LECCE","LECCE",190,"CAVALLINO","DONNO","ADA",42
"PUGLIA",16,"LECCE","LECCE",190,"CAVALLINO","MANGANO","SABINO",9
"PUGLIA",16,"LECCE","LECCE",200,"COLLEPASSO","LOBUONO","LUIGI",1106
"PUGLIA",16,"LECCE","LECCE",200,"COLLEPASSO","DECARO","ANTONIO",974
"PUGLIA",16,"LECCE","LECCE",200,"COLLEPASSO","DONNO","ADA",11
"PUGLIA",16,"LECCE","LECCE",200,"COLLEPASSO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",210,"COPERTINO","DECARO","ANTONIO",4967
"PUGLIA",16,"LECCE","LECCE",210,"COPERTINO","LOBUONO","LUIGI",3612
"PUGLIA",16,"LECCE","LECCE",210,"COPERTINO","DONNO","ADA",56
"PUGLIA",16,"LECCE","LECCE",210,"COPERTINO","MANGANO","SABINO",15
"PUGLIA",16,"LECCE","LECCE",220,"CORIGLIANO D'OTRANTO","DECARO","ANTONIO",1781
"PUGLIA",16,"LECCE","LECCE",220,"CORIGLIANO D'OTRANTO","LOBUONO","LUIGI",780
"PUGLIA",16,"LECCE","LECCE",220,"CORIGLIANO D'OTRANTO","DONNO","ADA",20
"PUGLIA",16,"LECCE","LECCE",220,"CORIGLIANO D'OTRANTO","MANGANO","SABINO",10
"PUGLIA",16,"LECCE","LECCE",230,"CORSANO","DECARO","ANTONIO",1551
"PUGLIA",16,"LECCE","LECCE",230,"CORSANO","LOBUONO","LUIGI",586
"PUGLIA",16,"LECCE","LECCE",230,"CORSANO","DONNO","ADA",15
"PUGLIA",16,"LECCE","LECCE",230,"CORSANO","MANGANO","SABINO",2
"PUGLIA",16,"LECCE","LECCE",240,"CURSI","LOBUONO","LUIGI",950
"PUGLIA",16,"LECCE","LECCE",240,"CURSI","DECARO","ANTONIO",840
"PUGLIA",16,"LECCE","LECCE",240,"CURSI","DONNO","ADA",9
"PUGLIA",16,"LECCE","LECCE",240,"CURSI","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",250,"CUTROFIANO","DECARO","ANTONIO",2002
"PUGLIA",16,"LECCE","LECCE",250,"CUTROFIANO","LOBUONO","LUIGI",1507
"PUGLIA",16,"LECCE","LECCE",250,"CUTROFIANO","DONNO","ADA",34
"PUGLIA",16,"LECCE","LECCE",250,"CUTROFIANO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",260,"DISO","LOBUONO","LUIGI",701
"PUGLIA",16,"LECCE","LECCE",260,"DISO","DECARO","ANTONIO",627
"PUGLIA",16,"LECCE","LECCE",260,"DISO","DONNO","ADA",17
"PUGLIA",16,"LECCE","LECCE",260,"DISO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",270,"GAGLIANO DEL CAPO","LOBUONO","LUIGI",877
"PUGLIA",16,"LECCE","LECCE",270,"GAGLIANO DEL CAPO","DECARO","ANTONIO",818
"PUGLIA",16,"LECCE","LECCE",270,"GAGLIANO DEL CAPO","DONNO","ADA",8
"PUGLIA",16,"LECCE","LECCE",270,"GAGLIANO DEL CAPO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",280,"GALATINA","DECARO","ANTONIO",6613
"PUGLIA",16,"LECCE","LECCE",280,"GALATINA","LOBUONO","LUIGI",3991
"PUGLIA",16,"LECCE","LECCE",280,"GALATINA","DONNO","ADA",89
"PUGLIA",16,"LECCE","LECCE",280,"GALATINA","MANGANO","SABINO",14
"PUGLIA",16,"LECCE","LECCE",290,"GALATONE","DECARO","ANTONIO",3544
"PUGLIA",16,"LECCE","LECCE",290,"GALATONE","LOBUONO","LUIGI",2271
"PUGLIA",16,"LECCE","LECCE",290,"GALATONE","DONNO","ADA",42
"PUGLIA",16,"LECCE","LECCE",290,"GALATONE","MANGANO","SABINO",5
"PUGLIA",16,"LECCE","LECCE",300,"GALLIPOLI","DECARO","ANTONIO",5446
"PUGLIA",16,"LECCE","LECCE",300,"GALLIPOLI","LOBUONO","LUIGI",2598
"PUGLIA",16,"LECCE","LECCE",300,"GALLIPOLI","DONNO","ADA",47
"PUGLIA",16,"LECCE","LECCE",300,"GALLIPOLI","MANGANO","SABINO",10
"PUGLIA",16,"LECCE","LECCE",310,"GIUGGIANELLO","DECARO","ANTONIO",302
"PUGLIA",16,"LECCE","LECCE",310,"GIUGGIANELLO","LOBUONO","LUIGI",257
"PUGLIA",16,"LECCE","LECCE",310,"GIUGGIANELLO","DONNO","ADA",3
"PUGLIA",16,"LECCE","LECCE",310,"GIUGGIANELLO","MANGANO","SABINO",1
"PUGLIA",16,"LECCE","LECCE",320,"GIURDIGNANO","LOBUONO","LUIGI",489
"PUGLIA",16,"LECCE","LECCE",320,"GIURDIGNANO","DECARO","ANTONIO",335
"PUGLIA",16,"LECCE","LECCE",320,"GIURDIGNANO","DONNO","ADA",4
"PUGLIA",16,"LECCE","LECCE",320,"GIURDIGNANO","MANGANO","SABINO",0
"PUGLIA",16,"LECCE","LECCE",330,"GUAGNANO","DECARO","ANTONIO",1123
"PUGLIA",16,"LECCE","LECCE",330,"GUAGNANO","LOBUONO","LUIGI",1074
"PUGLIA",16,"LECCE","LECCE",330,"GUAGNANO","DONNO","ADA",29
"PUGLIA",16,"LECCE","LECCE",330,"GUAGNANO","MANGANO","SABINO",1
"PUGLIA",16,"LECCE","LECCE",340,"LECCE","DECARO","ANTONIO",20184
"PUGLIA",16,"LECCE","LECCE",340,"LECCE","LOBUONO","LUIGI",13959
"PUGLIA",16,"LECCE","LECCE",340,"LECCE","DONNO","ADA",404
"PUGLIA",16,"LECCE","LECCE",340,"LECCE","MANGANO","SABINO",50
"PUGLIA",16,"LECCE","LECCE",350,"LEQUILE","LOBUONO","LUIGI",1774
"PUGLIA",16,"LECCE","LECCE",350,"LEQUILE","DECARO","ANTONIO",1689
"PUGLIA",16,"LECCE","LECCE",350,"LEQUILE","DONNO","ADA",33
"PUGLIA",16,"LECCE","LECCE",350,"LEQUILE","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",360,"LEVERANO","DECARO","ANTONIO",3687
"PUGLIA",16,"LECCE","LECCE",360,"LEVERANO","LOBUONO","LUIGI",1708
"PUGLIA",16,"LECCE","LECCE",360,"LEVERANO","DONNO","ADA",123
"PUGLIA",16,"LECCE","LECCE",360,"LEVERANO","MANGANO","SABINO",9
"PUGLIA",16,"LECCE","LECCE",370,"LIZZANELLO","LOBUONO","LUIGI",2391
"PUGLIA",16,"LECCE","LECCE",370,"LIZZANELLO","DECARO","ANTONIO",2169
"PUGLIA",16,"LECCE","LECCE",370,"LIZZANELLO","DONNO","ADA",36
"PUGLIA",16,"LECCE","LECCE",370,"LIZZANELLO","MANGANO","SABINO",6
"PUGLIA",16,"LECCE","LECCE",380,"MAGLIE","LOBUONO","LUIGI",3002
"PUGLIA",16,"LECCE","LECCE",380,"MAGLIE","DECARO","ANTONIO",2796
"PUGLIA",16,"LECCE","LECCE",380,"MAGLIE","DONNO","ADA",51
"PUGLIA",16,"LECCE","LECCE",380,"MAGLIE","MANGANO","SABINO",45
"PUGLIA",16,"LECCE","LECCE",390,"MARTANO","DECARO","ANTONIO",1945
"PUGLIA",16,"LECCE","LECCE",390,"MARTANO","LOBUONO","LUIGI",1593
"PUGLIA",16,"LECCE","LECCE",390,"MARTANO","DONNO","ADA",48
"PUGLIA",16,"LECCE","LECCE",390,"MARTANO","MANGANO","SABINO",5
"PUGLIA",16,"LECCE","LECCE",400,"MARTIGNANO","DECARO","ANTONIO",547
"PUGLIA",16,"LECCE","LECCE",400,"MARTIGNANO","LOBUONO","LUIGI",301
"PUGLIA",16,"LECCE","LECCE",400,"MARTIGNANO","DONNO","ADA",5
"PUGLIA",16,"LECCE","LECCE",400,"MARTIGNANO","MANGANO","SABINO",0
"PUGLIA",16,"LECCE","LECCE",410,"MATINO","LOBUONO","LUIGI",2011
"PUGLIA",16,"LECCE","LECCE",410,"MATINO","DECARO","ANTONIO",1465
"PUGLIA",16,"LECCE","LECCE",410,"MATINO","DONNO","ADA",31
"PUGLIA",16,"LECCE","LECCE",410,"MATINO","MANGANO","SABINO",5
"PUGLIA",16,"LECCE","LECCE",420,"MELENDUGNO","DECARO","ANTONIO",3046
"PUGLIA",16,"LECCE","LECCE",420,"MELENDUGNO","LOBUONO","LUIGI",1280
"PUGLIA",16,"LECCE","LECCE",420,"MELENDUGNO","DONNO","ADA",43
"PUGLIA",16,"LECCE","LECCE",420,"MELENDUGNO","MANGANO","SABINO",9
"PUGLIA",16,"LECCE","LECCE",430,"MELISSANO","LOBUONO","LUIGI",1094
"PUGLIA",16,"LECCE","LECCE",430,"MELISSANO","DECARO","ANTONIO",1015
"PUGLIA",16,"LECCE","LECCE",430,"MELISSANO","DONNO","ADA",14
"PUGLIA",16,"LECCE","LECCE",430,"MELISSANO","MANGANO","SABINO",4
"PUGLIA",16,"LECCE","LECCE",440,"MELPIGNANO","DECARO","ANTONIO",1057
"PUGLIA",16,"LECCE","LECCE",440,"MELPIGNANO","LOBUONO","LUIGI",230
"PUGLIA",16,"LECCE","LECCE",440,"MELPIGNANO","DONNO","ADA",7
"PUGLIA",16,"LECCE","LECCE",440,"MELPIGNANO","MANGANO","SABINO",3
"PUGLIA",16,"LECCE","LECCE",450,"MIGGIANO","LOBUONO","LUIGI",991
"PUGLIA",16,"LECCE","LECCE",450,"MIGGIANO","DECARO","ANTONIO",511
"PUGLIA",16,"LECCE","LECCE",450,"MIGGIANO","DONNO","ADA",12
