"ITTER107"|"Territorio"|"TIPO_DATO12"|"Tipo dato"|"ATECO_2007_MERCE"|"Merce Ateco 2007"|"ISO"|"Paese partner"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M2"|"Feb-2023"|26558||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M3"|"Mar-2023"|25055||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M4"|"Apr-2023"|24609||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M5"|"Mag-2023"|24807||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M6"|"Giu-2023"|25085||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M7"|"Lug-2023"|24565||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M8"|"Ago-2023"|26312||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M9"|"Set-2023"|24521||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M10"|"Ott-2023"|26271||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M11"|"Nov-2023"|25258||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2023M12"|"Dic-2023"|25773||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M1"|"Gen-2024"|24657||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M2"|"Feb-2024"|25889||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M3"|"Mar-2024"|25350||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M4"|"Apr-2024"|26142||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M5"|"Mag-2024"|25071||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M6"|"Giu-2024"|25136||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M7"|"Lug-2024"|24745||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M8"|"Ago-2024"|25229||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M9"|"Set-2024"|25277||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M10"|"Ott-2024"|24503||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M11"|"Nov-2024"|26007||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2024M12"|"Dic-2024"|26085||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2025M1"|"Gen-2025"|25954||
"ITTOT"|"Totale"|"ESAV"|"esportazioni - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2025M2"|"Feb-2025"|26676||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M1"|"Gen-1993"|570||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M2"|"Feb-1993"|330||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M3"|"Mar-1993"|271||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M4"|"Apr-1993"|776||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M5"|"Mag-1993"|607||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M6"|"Giu-1993"|684||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M7"|"Lug-1993"|1110||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M8"|"Ago-1993"|365||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M9"|"Set-1993"|1126||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M10"|"Ott-1993"|1244||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M11"|"Nov-1993"|1043||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1993M12"|"Dic-1993"|1453||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M1"|"Gen-1994"|1150||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M2"|"Feb-1994"|1269||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M3"|"Mar-1994"|1192||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M4"|"Apr-1994"|901||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M5"|"Mag-1994"|857||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M6"|"Giu-1994"|1008||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M7"|"Lug-1994"|606||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M8"|"Ago-1994"|841||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M9"|"Set-1994"|1032||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M10"|"Ott-1994"|917||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M11"|"Nov-1994"|622||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1994M12"|"Dic-1994"|900||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M1"|"Gen-1995"|2174||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M2"|"Feb-1995"|1116||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M3"|"Mar-1995"|820||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M4"|"Apr-1995"|1453||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M5"|"Mag-1995"|1116||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M6"|"Giu-1995"|590||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M7"|"Lug-1995"|741||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M8"|"Ago-1995"|766||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M9"|"Set-1995"|1360||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M10"|"Ott-1995"|1095||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M11"|"Nov-1995"|1515||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1995M12"|"Dic-1995"|1286||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M1"|"Gen-1996"|1249||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M2"|"Feb-1996"|1528||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M3"|"Mar-1996"|1622||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M4"|"Apr-1996"|1753||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M5"|"Mag-1996"|1792||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M6"|"Giu-1996"|2207||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M7"|"Lug-1996"|1987||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M8"|"Ago-1996"|2271||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M9"|"Set-1996"|1455||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M10"|"Ott-1996"|2225||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M11"|"Nov-1996"|1969||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1996M12"|"Dic-1996"|1449||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M1"|"Gen-1997"|1500||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M2"|"Feb-1997"|1883||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M3"|"Mar-1997"|1656||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M4"|"Apr-1997"|2017||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M5"|"Mag-1997"|1848||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M6"|"Giu-1997"|1921||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M7"|"Lug-1997"|2083||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M8"|"Ago-1997"|1815||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M9"|"Set-1997"|1401||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M10"|"Ott-1997"|1647||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M11"|"Nov-1997"|1703||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1997M12"|"Dic-1997"|1304||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M1"|"Gen-1998"|1291||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M2"|"Feb-1998"|1161||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M3"|"Mar-1998"|2196||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M4"|"Apr-1998"|1644||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M5"|"Mag-1998"|2045||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M6"|"Giu-1998"|1896||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M7"|"Lug-1998"|1807||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M8"|"Ago-1998"|2272||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M9"|"Set-1998"|1226||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M10"|"Ott-1998"|1187||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M11"|"Nov-1998"|1317||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1998M12"|"Dic-1998"|1286||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M1"|"Gen-1999"|1344||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M2"|"Feb-1999"|909||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M3"|"Mar-1999"|1029||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M4"|"Apr-1999"|928||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M5"|"Mag-1999"|1197||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M6"|"Giu-1999"|1459||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M7"|"Lug-1999"|1183||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M8"|"Ago-1999"|1017||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M9"|"Set-1999"|427||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M10"|"Ott-1999"|823||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M11"|"Nov-1999"|555||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"1999M12"|"Dic-1999"|434||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M1"|"Gen-2000"|1028||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M2"|"Feb-2000"|473||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M3"|"Mar-2000"|597||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M4"|"Apr-2000"|585||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M5"|"Mag-2000"|-257||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M6"|"Giu-2000"|-52||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M7"|"Lug-2000"|518||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M8"|"Ago-2000"|-176||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M9"|"Set-2000"|498||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M10"|"Ott-2000"|-426||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M11"|"Nov-2000"|-475||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2000M12"|"Dic-2000"|-173||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M1"|"Gen-2001"|1116||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M2"|"Feb-2001"|571||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M3"|"Mar-2001"|186||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M4"|"Apr-2001"|735||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M5"|"Mag-2001"|283||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M6"|"Giu-2001"|747||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M7"|"Lug-2001"|677||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M8"|"Ago-2001"|375||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M9"|"Set-2001"|937||
"ITTOT"|"Totale"|"TBSAV"|"saldo commerciale - valore destagionalizzato - modello mondo (milioni di euro) "|"0010"|"totale"|"EXT_EU"|"Extra Ue"|"2001M10"|"Ott-2001"|1254||
